City_ID,City,Lat,Lng,Max Temp (C),Humidity (%),Cloudiness (%),Wind Speed (m/s),Country,Date
281,coihaique,-45.5752,-72.0662,16.340000000000032,72,0,1.54,CL,2023-02-02
282,namatanai,-3.6667,152.4333,28.870000000000005,72,88,3.15,PG,2023-02-02
283,amahai,-3.3333,128.9167,27.48000000000001,73,100,2.97,ID,2023-02-02
284,moron,-34.6534,-58.6198,21.660000000000025,95,50,3.57,AR,2023-02-02
285,ekhabi,53.5102,142.9671,-23.34999999999997,90,97,6.78,RU,2023-02-02
286,souillac,-20.5167,57.5167,25.21000000000004,94,75,0.0,MU,2023-02-02
287,portmore,17.9702,-76.8672,23.920000000000016,87,18,1.64,JM,2023-02-02
288,margate,51.3813,1.3862,8.82000000000005,78,59,1.79,GB,2023-02-02
289,narsaq,60.9167,-46.05,-11.879999999999995,81,16,3.11,GL,2023-02-02
290,mayo,38.8876,-76.5119,3.410000000000025,81,20,3.09,US,2023-02-02
291,nishihara,26.1842,127.7558,19.600000000000023,60,75,6.17,JP,2023-02-02
292,atar,20.5169,-13.0499,18.0,15,99,6.13,MR,2023-02-02
293,nuuk,64.1835,-51.7216,-13.399999999999975,71,100,1.34,GL,2023-02-02
294,rincon,32.296,-81.2354,12.980000000000018,95,100,2.57,US,2023-02-02
295,nabire,-3.3667,135.4833,29.75,65,70,1.67,ID,2023-02-02
296,stettler,52.3168,-112.7186,-16.810000000000002,95,99,4.4,CA,2023-02-02
297,warwick,41.7001,-71.4162,2.170000000000016,65,40,5.66,US,2023-02-02
298,ponta do sol,32.6667,-17.1,14.350000000000025,48,48,3.23,PT,2023-02-02
299,huilong,31.8111,121.655,5.680000000000007,62,94,2.9,CN,2023-02-02
300,payo,-3.7508,103.6372,26.33000000000004,80,96,0.11,ID,2023-02-02
301,sakakah,29.9697,40.2064,6.640000000000043,69,0,1.73,SA,2023-02-02
302,portalegre,39.2938,-7.4312,3.5300000000000296,69,0,1.88,PT,2023-02-02
303,boa vista,2.8197,-60.6733,25.99000000000001,69,0,6.17,BR,2023-02-02
304,shambu,9.5667,37.1,11.350000000000025,42,88,1.42,ET,2023-02-02
305,wanning,18.8003,110.3967,22.48000000000001,90,100,3.26,CN,2023-02-02
306,bilibino,68.0546,166.4372,-15.199999999999989,93,100,0.86,RU,2023-02-02
307,matagami,49.7502,-77.6328,-29.93999999999997,69,100,7.72,CA,2023-02-02
308,springfield,37.2153,-93.2982,2.3500000000000227,64,0,1.54,US,2023-02-02
309,andenes,69.3143,16.1194,-3.3700000000000045,93,100,5.14,NO,2023-02-02
310,belaya gora,68.5333,146.4167,-30.819999999999965,100,99,1.27,RU,2023-02-02
311,angoche,-16.2325,39.9086,25.07000000000005,88,100,0.84,MZ,2023-02-02
312,udachnyy,66.4167,112.4,-29.19999999999999,74,100,1.28,RU,2023-02-02
313,tambura,5.6,27.4667,21.390000000000043,22,7,1.77,SS,2023-02-02
314,kanniyakumari,8.0833,77.5667,24.920000000000016,79,95,8.59,IN,2023-02-02
315,bodden town,19.2833,-81.25,26.07000000000005,78,20,4.63,KY,2023-02-02
316,upernavik,72.7868,-56.1549,-23.22999999999999,91,100,1.94,GL,2023-02-02
317,fortuna,40.5982,-124.1573,19.19,25,0,11.32,US,2023-02-02
318,sitka,57.0531,-135.33,3.9399999999999977,93,100,0.0,US,2023-02-02
319,linguere,15.3953,-15.1193,22.220000000000027,11,35,3.89,SN,2023-02-02
320,palmer,42.1584,-72.3287,0.1400000000000432,48,13,3.13,US,2023-02-02
321,mahibadhoo,3.7833,72.9667,26.860000000000014,64,80,5.67,MV,2023-02-02
322,praia da vitoria,38.7333,-27.0667,14.860000000000014,91,25,8.31,PT,2023-02-02
323,berlevag,70.8578,29.0864,-4.029999999999973,86,100,6.17,NO,2023-02-02
324,sechura,-5.5569,-80.8222,24.55000000000001,69,48,4.17,PE,2023-02-02
325,kudahuvadhoo,2.6708,72.8944,26.220000000000027,68,23,5.8,MV,2023-02-02
326,komsomolskiy,40.4272,71.7189,1.400000000000034,100,100,1.03,UZ,2023-02-02
327,mongo,12.1844,18.693,22.52000000000004,19,7,2.98,TD,2023-02-02
328,nyurba,63.2842,118.3319,-30.50999999999999,100,97,0.26,RU,2023-02-02
329,avera,33.194,-82.5271,9.730000000000018,94,100,2.23,US,2023-02-02
330,dalvik,65.9702,-18.5286,-0.3700000000000045,79,18,6.17,IS,2023-02-02
331,mapiripan,2.8892,-72.1256,24.81,55,28,2.37,CO,2023-02-02
332,fredericton,45.9454,-66.6656,-3.879999999999996,74,100,4.69,CA,2023-02-02
333,angren,41.0167,70.1436,1.4600000000000364,79,42,2.96,UZ,2023-02-02
334,labuhan,-6.8844,112.2051,24.629999999999995,89,100,3.01,ID,2023-02-02
335,eureka,40.8021,-124.1637,18.340000000000032,60,99,3.51,US,2023-02-02
336,kupang,-10.1667,123.5833,27.32000000000005,89,75,2.57,ID,2023-02-02
337,tual,-5.6667,132.75,28.25,75,100,7.15,ID,2023-02-02
338,great yarmouth,52.6083,1.7305,9.140000000000043,84,92,9.2,GB,2023-02-02
339,mankera,31.3866,71.4407,14.410000000000023,30,86,1.45,PK,2023-02-02
340,khani,41.9563,42.9566,-2.2399999999999523,98,100,0.6,GE,2023-02-02
341,paramonga,-10.6667,-77.8333,22.340000000000032,83,99,3.79,PE,2023-02-02
342,wenling,28.3669,121.36,8.379999999999995,72,98,3.84,CN,2023-02-02
343,yar-sale,66.8333,70.8333,-14.97999999999996,96,78,3.29,RU,2023-02-02
344,gat,31.61,34.7642,11.33000000000004,100,84,1.93,IL,2023-02-02
345,extrema,-22.8547,-46.3183,18.56,96,91,1.75,BR,2023-02-02
346,isiro,2.7739,27.616,17.670000000000016,74,11,0.91,CD,2023-02-02
347,aykhal,66.0,111.5,-27.33999999999997,99,100,2.08,RU,2023-02-02
348,ibra,22.6906,58.5334,16.980000000000018,59,0,1.52,OM,2023-02-02
349,lasa,46.6166,10.7002,0.57000000000005,89,41,3.6,IT,2023-02-02
350,ruteng,-8.6136,120.4721,19.83000000000004,85,100,1.6,ID,2023-02-02
351,ambilobe,-13.2,49.05,22.879999999999995,95,48,0.92,MG,2023-02-02
352,nosy varika,-20.5833,48.5333,23.05000000000001,89,99,3.5,MG,2023-02-02
353,andros town,24.7,-77.7667,21.98000000000001,71,1,3.57,BS,2023-02-02
354,lata,40.1629,-8.3327,2.260000000000048,77,0,1.81,PT,2023-02-02
355,makakilo city,21.3469,-158.0858,26.180000000000007,71,75,4.63,US,2023-02-02
356,vilhena,-12.7406,-60.1458,20.620000000000005,97,64,1.27,BR,2023-02-02
357,dunedin,-45.8742,170.5036,24.07000000000005,63,43,2.34,NZ,2023-02-02
358,nortelandia,-14.4547,-56.8028,22.700000000000045,95,97,1.79,BR,2023-02-02
359,kanpur,26.4667,80.35,10.870000000000005,58,0,3.19,IN,2023-02-02
360,isangel,-19.55,169.2667,30.79000000000002,69,80,5.55,VU,2023-02-02
361,strelka,58.0728,93.0344,-19.859999999999985,100,100,0.74,RU,2023-02-02
362,alta floresta,-9.8756,-56.0861,22.28000000000003,94,50,0.59,BR,2023-02-02
363,vila franca do campo,37.7167,-25.4333,15.230000000000018,79,77,5.5,PT,2023-02-02
364,hualmay,-11.0964,-77.6139,22.46000000000004,82,100,3.92,PE,2023-02-02
365,byron bay,-28.65,153.6167,33.73000000000002,54,0,3.29,AU,2023-02-02
366,balykshi,47.0667,51.8667,-6.0,73,0,4.0,KZ,2023-02-02
367,dhidhdhoo,6.8833,73.1,26.46000000000004,75,47,4.73,MV,2023-02-02
368,saint anthony,45.0205,-93.218,-17.21999999999997,56,0,8.23,US,2023-02-02
369,valday,57.9747,33.2525,-6.529999999999973,98,99,0.51,RU,2023-02-02
370,ewa beach,21.3156,-158.0072,26.970000000000027,71,75,4.63,US,2023-02-02
371,maun,-19.9833,23.4167,20.23000000000001,96,100,1.31,BW,2023-02-02
372,sorong,-0.8833,131.25,28.420000000000016,72,100,4.16,ID,2023-02-02
373,sangar,63.9242,127.4739,-30.159999999999968,89,100,4.91,RU,2023-02-02
374,kabalo,-6.05,26.9167,20.220000000000027,93,80,0.92,CD,2023-02-02
375,niksic,42.7731,18.9445,3.710000000000037,90,100,1.9,ME,2023-02-02
376,lagoa,39.05,-27.9833,14.680000000000009,86,6,11.67,PT,2023-02-02
377,el alto,-4.2714,-81.2147,22.81,81,60,4.16,PE,2023-02-02
378,maniitsoq,65.4167,-52.9,-13.789999999999964,83,100,2.07,GL,2023-02-02
379,faya,18.3851,42.4509,9.060000000000002,53,6,0.86,SA,2023-02-02
380,arauco,-37.2463,-73.3175,16.910000000000025,68,0,4.14,CL,2023-02-02
381,bethel,41.3712,-73.414,2.1899999999999977,49,0,0.89,US,2023-02-02
382,fonte boa,-2.4959,-66.2662,22.69,100,100,1.35,BR,2023-02-02
383,maragogi,-9.0122,-35.2225,25.54000000000002,79,7,3.19,BR,2023-02-02
384,tuy hoa,13.0833,109.3,24.930000000000007,88,33,4.36,VN,2023-02-02
385,henties bay,-22.116,14.2845,17.420000000000016,84,100,2.42,,2023-02-02
386,derzhavinsk,51.1,66.3167,-16.519999999999982,81,100,4.67,KZ,2023-02-02
387,yanji,42.9075,129.5078,-10.120000000000005,60,10,0.77,CN,2023-02-02
388,quang ngai,15.1167,108.8,24.90000000000004,85,36,2.08,VN,2023-02-02
389,ahuimanu,21.4447,-157.8378,26.840000000000032,75,75,4.63,US,2023-02-02
390,kembe,4.6228,21.8865,21.31,69,55,0.81,CF,2023-02-02
391,waingapu,-9.6567,120.2641,28.160000000000025,74,100,5.65,ID,2023-02-02
392,gizo,-8.103,156.8419,29.03000000000003,73,79,2.45,SB,2023-02-02
393,belyy yar,53.6039,91.3903,-22.05999999999997,91,100,1.0,RU,2023-02-02
394,lompoc,34.6391,-120.4579,14.83000000000004,74,100,6.71,US,2023-02-02
395,lavrentiya,65.5833,-171.0,-19.72999999999999,95,14,2.18,RU,2023-02-02
396,bathsheba,13.2167,-59.5167,25.340000000000032,73,40,6.69,BB,2023-02-02
397,northam,51.0333,-4.2167,9.660000000000023,96,85,7.6,GB,2023-02-02
398,kahului,20.8947,-156.47,28.010000000000048,76,20,4.47,US,2023-02-02
399,floro,61.5996,5.0328,3.3100000000000023,93,100,11.32,NO,2023-02-02
400,iqaluit,63.7506,-68.5145,-39.14999999999998,67,20,0.0,CA,2023-02-02
401,eruwa,7.5333,3.4167,25.90000000000004,76,1,1.2,NG,2023-02-02
402,ojinaga,29.5667,-104.4167,13.560000000000002,47,0,3.09,MX,2023-02-02
403,key largo,25.0865,-80.4473,24.44,74,0,3.29,US,2023-02-02
404,beloha,-25.1667,45.05,21.110000000000014,86,89,4.08,MG,2023-02-02
405,pozo colorado,-23.4923,-58.7972,24.71000000000004,89,13,0.56,PY,2023-02-02
406,iquitos,-3.7481,-73.2472,27.02000000000004,78,75,2.57,PE,2023-02-02
407,denpasar,-8.65,115.2167,27.81,88,75,3.09,ID,2023-02-02
408,medellin,6.2518,-75.5636,19.08000000000004,97,40,2.06,CO,2023-02-02
409,kemijarvi,66.7131,27.4306,-17.669999999999987,99,97,1.9,FI,2023-02-02
410,lodeynoye pole,60.726,33.5531,-8.859999999999957,97,100,1.51,RU,2023-02-02
411,juneau,58.3019,-134.4197,0.6800000000000068,97,100,0.0,US,2023-02-02
412,garowe,8.4054,48.4845,17.870000000000005,81,0,3.87,SO,2023-02-02
413,quatre cocos,-20.2078,57.7625,25.06,80,0,2.06,MU,2023-02-02
414,tanabe,33.7333,135.3667,10.230000000000018,41,39,1.83,JP,2023-02-02
415,dingle,10.9995,122.6711,27.180000000000007,79,100,6.92,PH,2023-02-02
416,nenjiang,49.1833,125.2167,-22.55999999999997,88,32,1.03,CN,2023-02-02
417,taoudenni,22.6783,-3.9836,12.08000000000004,15,93,5.08,ML,2023-02-02
418,uusikaupunki,60.8004,21.4084,-4.46999999999997,94,99,1.67,FI,2023-02-02
419,baker city,44.7749,-117.8344,-1.8999999999999773,65,0,6.17,US,2023-02-02
420,mount isa,-20.7333,139.5,27.870000000000005,32,56,7.2,AU,2023-02-02
421,korla,41.7597,86.1469,-5.2999999999999545,65,93,2.72,CN,2023-02-02
422,port moresby,-9.4431,147.1797,29.970000000000027,66,100,6.15,PG,2023-02-02
423,kochki,54.3358,80.4806,-15.909999999999968,92,100,2.23,RU,2023-02-02
424,portland,45.5234,-122.6762,8.360000000000014,59,75,2.68,US,2023-02-02
425,riyadh,24.6877,46.7219,11.08000000000004,58,0,4.77,SA,2023-02-02
426,samandag,36.0842,35.9771,1.2900000000000205,61,5,1.01,TR,2023-02-02
427,bulancak,40.9372,38.2291,6.900000000000034,36,40,5.66,TR,2023-02-02
428,pangnirtung,66.1451,-65.7125,-29.359999999999985,99,100,1.62,CA,2023-02-02
429,bayji,34.9311,43.487,7.03000000000003,64,3,1.98,IQ,2023-02-02
430,vostok,46.4856,135.8833,-17.319999999999965,83,100,2.97,RU,2023-02-02
431,altay,47.8667,88.1167,-6.129999999999996,67,100,2.27,CN,2023-02-02
432,chokwe,-24.5333,32.9833,23.30000000000001,77,73,1.21,MZ,2023-02-02
433,vardo,70.3705,31.1107,-4.009999999999991,100,100,4.63,NO,2023-02-02
434,alice springs,-23.7,133.8833,24.75,41,0,5.66,AU,2023-02-02
435,bastos,-21.9219,-50.7339,21.600000000000023,96,100,2.06,BR,2023-02-02
436,gillette,44.2911,-105.5022,-2.159999999999968,66,0,4.02,US,2023-02-02
437,emba,48.8264,58.1442,-14.009999999999993,88,67,3.01,KZ,2023-02-02
438,oktyabrskiy,54.4815,53.471,-15.589999999999977,93,100,1.49,RU,2023-02-02
439,barcelos,41.5388,-8.6151,9.27000000000004,71,0,2.34,PT,2023-02-02
440,porkhov,57.765,29.5561,-3.2199999999999704,96,100,3.51,RU,2023-02-02
441,isla vista,34.4133,-119.861,15.75,49,0,1.54,US,2023-02-02
442,hovd,48.0056,91.6419,-19.379999999999967,88,44,0.46,MN,2023-02-02
443,biak,-0.9131,122.8766,27.180000000000007,68,99,1.04,ID,2023-02-02
444,yashkul,46.1711,45.3435,1.0,95,100,3.42,RU,2023-02-02
445,nichinan,31.6,131.3667,11.210000000000036,70,100,1.25,JP,2023-02-02
446,meulaboh,4.1363,96.1285,25.620000000000005,84,95,0.85,ID,2023-02-02
447,nago,26.5881,127.9761,20.25,64,47,4.26,JP,2023-02-02
448,tolga,34.7222,5.3785,9.78000000000003,51,100,2.25,DZ,2023-02-02
449,labuan,5.2767,115.2417,26.40000000000004,80,26,2.01,MY,2023-02-02
450,ca mau,9.1769,105.15,28.75,63,100,7.06,VN,2023-02-02
451,jhang,33.6748,72.6963,10.900000000000034,53,100,2.66,PK,2023-02-02
452,seybaplaya,19.65,-90.6667,24.54000000000002,80,99,5.66,MX,2023-02-02
453,miles city,46.4083,-105.8406,-10.45999999999998,85,0,2.57,US,2023-02-02
454,kamenka,51.3223,42.7678,-6.529999999999973,97,81,2.7,RU,2023-02-02
455,that phanom,16.9364,104.7104,27.129999999999995,62,21,4.84,TH,2023-02-02
456,gambela,8.25,34.5833,25.110000000000014,28,41,1.36,ET,2023-02-02
457,ambon,-3.6954,128.1814,31.08000000000004,58,20,1.03,ID,2023-02-02
458,fengzhen,40.4394,113.1536,-5.5499999999999545,22,23,1.34,CN,2023-02-02
459,bubaque,11.2833,-15.8333,25.160000000000025,64,18,5.78,GW,2023-02-02
460,shawnee,39.05,-95.7669,-3.75,50,0,8.23,US,2023-02-02
461,ocampo,21.65,-101.5,13.02000000000004,33,2,1.88,MX,2023-02-02
462,flinders,-34.5833,150.8552,25.77000000000004,46,30,5.36,AU,2023-02-02
463,san ramon,37.7799,-121.978,14.120000000000005,68,0,5.14,US,2023-02-02
464,guerrero negro,27.9769,-114.0611,15.850000000000025,52,33,3.97,MX,2023-02-02
465,emerald,-23.5333,148.1667,31.860000000000014,45,100,5.24,AU,2023-02-02
466,guiratinga,-16.3494,-53.7583,22.260000000000048,91,100,1.59,BR,2023-02-02
467,esso,55.9333,158.7,-15.049999999999956,88,100,2.66,RU,2023-02-02
468,batemans bay,-35.7167,150.1833,21.720000000000027,25,0,4.85,AU,2023-02-02
469,tomatlan,19.9333,-105.25,21.600000000000023,62,6,0.9,MX,2023-02-02
470,agirish,61.9247,63.0231,-15.289999999999964,98,66,1.7,RU,2023-02-02
471,basco,20.4487,121.9702,24.05000000000001,75,68,6.0,PH,2023-02-02
472,gombong,-7.6072,109.5142,26.21000000000004,81,100,1.62,ID,2023-02-02
473,makoshyne,51.46,32.3396,-0.6699999999999591,99,100,1.69,UA,2023-02-02
474,farsund,58.0948,6.8047,2.8100000000000023,100,100,3.54,NO,2023-02-02
475,tessalit,20.1986,1.0114,13.75,18,6,5.18,ML,2023-02-02
476,asau,46.4333,26.4,-0.4899999999999522,92,98,2.07,RO,2023-02-02
477,cabinda,-5.55,12.2,26.33000000000004,89,100,2.63,AO,2023-02-02
478,mount darwin,-16.7725,31.5838,18.220000000000027,90,35,0.47,ZW,2023-02-02
479,ouadda,8.0777,22.4007,22.53000000000003,18,46,3.53,CF,2023-02-02
480,kruisfontein,-34.0033,24.7314,15.680000000000009,95,1,2.11,ZA,2023-02-02
481,port shepstone,-30.7414,30.455,23.160000000000025,86,100,2.56,ZA,2023-02-02
482,saint-pierre,-21.3393,55.4781,24.82000000000005,88,75,3.09,RE,2023-02-02
483,ambanja,-13.6833,48.45,23.610000000000014,91,30,1.24,MG,2023-02-02
484,marsh harbour,26.5412,-77.0636,23.69,75,0,3.04,BS,2023-02-02
485,yulara,-25.2406,130.9889,25.120000000000005,37,0,6.3,AU,2023-02-02
486,bandarbeyla,9.4942,50.8122,23.360000000000014,70,19,6.66,SO,2023-02-02
487,ninghai,29.2892,121.4247,6.210000000000036,82,100,1.86,CN,2023-02-02
488,moree,-29.4667,149.85,30.04000000000002,28,0,5.38,AU,2023-02-02
489,port lincoln,-34.7333,135.8667,15.970000000000027,56,77,10.83,AU,2023-02-02
490,chicama,-7.8447,-79.1469,20.30000000000001,70,78,2.13,PE,2023-02-02
491,menongue,-14.6585,17.691,17.460000000000036,96,100,1.97,AO,2023-02-02
492,bilma,18.6853,12.9164,17.33000000000004,20,0,3.37,NE,2023-02-02
493,sosnogorsk,63.6023,53.8817,-9.069999999999991,93,100,2.63,RU,2023-02-02
494,marawi,7.9986,124.2928,25.0,66,100,2.32,PH,2023-02-02
495,tulun,54.5611,100.5792,-19.769999999999985,99,98,1.4,RU,2023-02-02
496,hay river,60.8156,-115.7999,-20.50999999999999,93,100,2.41,CA,2023-02-02
497,marystown,47.1666,-55.1483,-4.659999999999968,67,100,5.81,CA,2023-02-02
498,kutum,14.2,24.6667,13.02000000000004,26,1,2.85,SD,2023-02-02
499,znamenskoye,57.1281,73.8282,-10.72999999999996,96,100,0.59,RU,2023-02-02
500,gorontalo,0.5412,123.0595,29.720000000000027,63,98,2.02,ID,2023-02-02
501,manzhouli,49.6,117.4333,-20.30999999999997,98,83,2.31,CN,2023-02-02
502,port pirie,-33.1833,138.0167,17.430000000000007,54,100,10.21,AU,2023-02-02
503,milkovo,54.7167,158.6167,-18.97999999999999,94,100,2.05,RU,2023-02-02
504,badvel,14.75,79.05,20.71000000000004,89,53,1.24,IN,2023-02-02
505,abnub,27.2696,31.1511,9.210000000000036,52,1,2.38,EG,2023-02-02
506,coro,11.4045,-69.6734,23.0,83,3,6.36,VE,2023-02-02
507,mount gambier,-37.8333,140.7667,13.760000000000048,65,91,6.94,AU,2023-02-02
508,chengde,40.9725,117.9361,-4.71999999999997,27,100,1.04,CN,2023-02-02
509,alugan,12.2188,125.4808,26.57000000000005,84,44,6.87,PH,2023-02-02
510,yarmouth,41.7057,-70.2286,4.080000000000041,74,75,7.2,US,2023-02-02
511,daru,-9.0763,143.2092,27.600000000000023,76,100,5.32,PG,2023-02-02
512,yerbogachen,61.2767,108.0108,-17.97999999999999,97,99,2.96,RU,2023-02-02
513,gulf gate estates,27.2517,-82.5147,22.27000000000004,77,0,1.54,US,2023-02-02
514,nemuro,43.3236,145.575,-7.009999999999991,68,12,5.35,JP,2023-02-02
515,saint-joseph,-21.3667,55.6167,24.21000000000004,85,53,5.47,RE,2023-02-02
516,indramayu,-6.3264,108.32,25.0,88,100,3.4,ID,2023-02-02
517,baykit,61.67,96.37,-22.98999999999998,100,97,0.98,RU,2023-02-02
518,aljezur,37.3191,-8.8033,8.629999999999995,67,0,2.35,PT,2023-02-02
519,turukhansk,65.8167,87.9833,-17.349999999999966,98,96,2.74,RU,2023-02-02
520,half moon bay,37.4636,-122.4286,15.129999999999995,45,0,6.69,US,2023-02-02
521,nioro,13.35,-15.75,22.629999999999995,17,48,4.37,GM,2023-02-02
522,oistins,13.0667,-59.5333,25.05000000000001,73,40,6.69,BB,2023-02-02
523,vitina,43.2375,17.4839,7.760000000000048,80,54,2.47,BA,2023-02-02
524,black river,18.0264,-77.8487,23.55000000000001,85,14,2.41,JM,2023-02-02
525,muisne,0.6,-80.0333,24.55000000000001,89,96,0.78,EC,2023-02-02
526,hambantota,6.1241,81.1185,24.19,100,75,4.12,LK,2023-02-02
527,yatou,37.15,122.3833,0.4300000000000068,44,13,2.61,CN,2023-02-02
528,rehoboth,-23.3167,17.0833,23.350000000000023,56,100,3.06,,2023-02-02
529,zabaykalsk,49.6333,117.3167,-21.049999999999983,99,92,2.58,RU,2023-02-02
530,prosvet,55.5703,65.0825,-19.80999999999997,99,83,1.42,RU,2023-02-02
531,zlobin,45.2924,14.6541,1.6100000000000136,71,0,2.06,HR,2023-02-02
532,ler,8.3018,30.1418,23.82000000000005,18,13,3.58,SS,2023-02-02
533,goure,13.9835,10.2704,17.860000000000014,20,46,4.02,NE,2023-02-02
534,marzuq,14.4,46.4667,17.230000000000018,43,4,1.58,YE,2023-02-02
535,rio grande,-32.035,-52.0986,22.69,87,100,4.1,BR,2023-02-02
536,turayf,31.6725,38.6637,4.1200000000000045,92,5,3.43,SA,2023-02-02
537,parabel,58.6978,81.4825,-15.22999999999996,98,100,1.17,RU,2023-02-02
538,vila velha,-20.3297,-40.2925,25.970000000000027,84,20,4.63,BR,2023-02-02
539,vanavara,60.34,102.2797,-15.989999999999952,96,100,3.11,RU,2023-02-02
540,wufeng,27.45,104.8333,5.7900000000000205,73,9,0.36,CN,2023-02-02
541,nadym,65.5333,72.5167,-13.66999999999996,97,87,2.44,RU,2023-02-02
542,hindaun,26.7167,77.0167,12.760000000000048,40,0,1.48,IN,2023-02-02
543,postoloprty,50.3598,13.7029,4.5,92,100,3.42,CZ,2023-02-02
544,awbari,26.5921,12.7805,11.050000000000011,46,100,5.05,LY,2023-02-02
545,kribi,2.95,9.9167,26.32000000000005,85,100,1.74,CM,2023-02-02
546,serenje,-13.2325,30.2352,15.870000000000005,97,99,0.87,ZM,2023-02-02
547,chernihiv,51.0,32.0,0.1700000000000159,99,100,2.65,UA,2023-02-02
548,jacareacanga,-6.2222,-57.7528,21.950000000000045,96,10,1.28,BR,2023-02-02
549,puerto madryn,-42.7692,-65.0385,21.360000000000014,67,3,3.62,AR,2023-02-02
550,rawson,-43.3002,-65.1023,20.31,63,3,4.28,AR,2023-02-02
551,macenta,8.5435,-9.471,19.02000000000004,35,0,0.39,GN,2023-02-02
552,inza,53.8533,46.3586,-5.069999999999993,96,100,2.62,RU,2023-02-02
553,skeldon,5.8833,-57.1333,23.0,93,6,2.29,GY,2023-02-02
554,moyale,3.5167,39.0584,19.78000000000003,46,7,2.88,KE,2023-02-02
555,muros,42.7762,-9.0603,3.240000000000009,93,0,2.34,ES,2023-02-02
556,port augusta,-32.5,137.7667,20.350000000000023,33,30,9.48,AU,2023-02-02
557,peniche,39.3558,-9.3811,8.580000000000041,67,0,3.4,PT,2023-02-02
558,purpe,64.4803,76.6897,-14.289999999999964,96,33,4.33,RU,2023-02-02
559,neuquen,-38.9516,-68.0591,27.970000000000027,15,0,1.03,AR,2023-02-02
560,okhtyrka,50.3104,34.8988,-0.0600000000000022,98,100,4.04,UA,2023-02-02
561,omsukchan,62.5333,155.8,-24.329999999999984,99,36,1.31,RU,2023-02-02
562,baiyin,36.5583,104.2081,-2.2799999999999727,35,0,0.89,CN,2023-02-02
563,terrace,54.5163,-128.6035,2.950000000000045,93,100,7.2,CA,2023-02-02
564,sholokhove,47.6945,34.0312,0.0100000000000477,92,22,3.15,UA,2023-02-02
565,fairbanks,64.8378,-147.7164,-12.879999999999995,86,100,0.0,US,2023-02-02
566,bowen,-20.0167,148.2333,29.82000000000005,67,85,1.47,AU,2023-02-02
567,husavik,66.0449,-17.3389,-2.509999999999991,85,76,5.39,IS,2023-02-02
